"0","getRatingMatrix(MovieLense)"
"1","943 x 1664 sparse Matrix of class ""dgCMatrix""
"
"2","   [[ unterdrücke 56 Spaltennamen ‘Toy Story (1995)’, ‘GoldenEye (1995)’, ‘Four Rooms (1995)’  ...]]
"
"2","   [[ unterdrücke 56 Spaltennamen ‘Toy Story (1995)’, ‘GoldenEye (1995)’, ‘Four Rooms (1995)’  ...]]
"
"1"," "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","       "
"1","
1"
"1"," 5"
"1"," 3"
"1"," 4"
"1"," 3"
"1"," 3"
"1"," 5"
"1"," 4"
"1"," 1"
"1"," 5"
"1"," 3"
"1"," 2"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 3"
"1"," 4"
"1"," 5"
"1"," 4"
"1"," 1"
"1"," 4"
"1"," 4"
"1"," 3"
"1"," 4"
"1"," 3"
"1"," 2"
"1"," 4"
"1"," 1"
"1"," 3"
"1"," 3"
"1"," 5"
"1"," 4"
"1"," 2"
"1"," 1"
"1"," 2"
"1"," 2"
"1"," 3"
"1"," 4"
"1"," 3"
"1"," 2"
"1"," 5"
"1"," 4"
"1"," 5"
"1"," 5"
"1"," 4"
"1"," 4"
"1"," 5"
"1"," 3"
"1"," 5"
"1"," 4"
"1"," 4"
"1"," 3"
"1"," 3"
"1"," 5"
"1"," 4"
"1"," ......"
"1","
2"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 2"
"1"," ."
"1"," ."
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
5"
"1"," 4"
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," 4"
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
6"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 2"
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," 4"
"1"," 2"
"1"," 5"
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," 3"
"1"," 3"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 2"
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ......"
"1","
7"
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," 5"
"1"," 5"
"1"," 5"
"1"," 4"
"1"," 3"
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," 3"
"1"," ."
"1"," 3"
"1"," ."
"1"," 4"
"1"," 5"
"1"," 3"
"1"," ."
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," 5"
"1"," 2"
"1"," 4"
"1"," 5"
"1"," 3"
"1"," ."
"1"," 5"
"1"," ......"
"1","
8"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," 5"
"1"," ......"
"1","
9"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
"
"1","
 .............................."
"1",""
"1","
 ........"
"1",""
"1","1608 Spalten und 926 Zeilen werden unterdrückt"
"1",""
"1"," "
"1",""
"1","in show(); evtl. 'options(max.print= *, width= *)' anpassen"
"1",""
"1","
 ..............................
"
"2","   [[ unterdrücke 56 Spaltennamen ‘Toy Story (1995)’, ‘GoldenEye (1995)’, ‘Four Rooms (1995)’  ...]]
"
"1","   "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","  "
"1","       "
"1","
936"
"1"," 4"
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," 5"
"1"," 4"
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," 4"
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," 5"
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
937"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 1"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
938"
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 2"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
939"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
940"
"1"," ."
"1"," ."
"1"," ."
"1"," 2"
"1"," ."
"1"," ."
"1"," 4"
"1"," 5"
"1"," 3"
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ......"
"1","
941"
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
942"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ......"
"1","
943"
"1"," ."
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," 4"
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," 4"
"1"," 4"
"1"," ."
"1"," ."
"1"," 4"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 3"
"1"," ."
"1"," ."
"1"," 4"
"1"," 5"
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," ."
"1"," 4"
"1"," 1"
"1"," ."
"1"," 3"
"1"," 4"
"1"," 5"
"1"," 5"
"1"," ......"
"1","
"
